SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
1396,Student 44,Semester 7,ECO301,Introduction to Economic Analysis,4,C,6.4,6.68
1397,Student 44,Semester 4,HSS201*,Research Methods,4,A,5.6,6.65
1398,Student 44,Semester 8,HSS206*,Introduction to Film Studies,4,B,6.83,6.96
1399,Student 44,Semester 4,ESC202,Digital Communication,4,C,5.6,6.65
1400,Student 44,Semester 1,CSE121,Discrete Mathematics,4,C,6.75,6.75
1401,Student 44,Semester 8,CSE222,Analysis and Design of Algorithms,4,C,6.83,6.96
1402,Student 44,Semester 5,CSE345,Foundations of Computer Security,4,B,7.0,6.72
1403,Student 44,Semester 7,CSE506,Data Mining,4,A-,6.4,6.68
1404,Student 44,Semester 8,MTH202,Maths : Algebra,4,C-,6.83,6.96
1405,Student 44,Semester 8,BIO505*,Introduction to Computational Neuroscience,4,C-,6.83,6.96
1406,Student 44,Semester 5,CSE546,Applied Cryptography,4,C-,7.0,6.72
1407,Student 44,Semester 5,CSE340*,Image Analysis ,4,B,7.0,6.72
1408,Student 44,Semester 1,CSE101,Introduction to Programming,4,C,6.75,6.75
1409,Student 44,Semester 6,CSE342*,Pattern Recognition,4,F,6.75,6.73
1410,Student 44,Semester 4,CSE222,Analysis and Design of Algorithms,4,F,5.6,6.65
1411,Student 44,Semester 5,FIN401,Foundations of Finance ,4,B-,7.0,6.72
1412,Student 44,Semester 7,CSE535,Mobile Computing,4,C-,6.4,6.68
1413,Student 44,Semester 8,COM301,Technical Communication,4,A-,6.83,6.96
1414,Student 44,Semester 5,CSE300,Software Engineering ,4,B-,7.0,6.72
1415,Student 44,Semester 1,COM101,Communication Skills,4,A-,6.75,6.75
1416,Student 44,Semester 6,ENV301,The Earth System: An Environmental Science Perspective,4,A-,6.75,6.73
1417,Student 44,Semester 6,HSS205*,Introduction to Sociology,4,A-,6.75,6.73
1418,Student 45,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A-,8.38,6.74
1419,Student 45,Semester 2,CSE122*,Theory of Computation,4,C,5.67,5.82
1420,Student 45,Semester 5,CSE546,Applied Cryptography,4,C,6.6,6.28
1421,Student 45,Semester 5,BTY301,Introduction to Biotechnology ,4,B,6.6,6.28
1422,Student 45,Semester 2,CSE112,Computer Organisation,4,C,5.67,5.82
1423,Student 45,Semester 7,CSE506,Data Mining,4,B-,8.38,6.74
1424,Student 45,Semester 4,HSS204*,Introduction to Psychology,4,B-,6.8,6.19
1425,Student 45,Semester 1,CSE121,Discrete Mathematics,4,D,6.0,6.0
1426,Student 45,Semester 6,CSE606,Data Warehousing,4,B,7.6,6.51
1427,Student 45,Semester 2,CSE102,Data Structures and Algorithms,4,C,5.67,5.82
1428,Student 45,Semester 7,CSE501,Designing Human-Centered Systems,4,B,8.38,6.74
1429,Student 45,Semester 3,CSE201,Advanced Programming,4,B-,6.2,5.96
1430,Student 45,Semester 4,ESC202,Digital Communication,4,A-,6.8,6.19
1431,Student 45,Semester 5,FIN401,Foundations of Finance ,4,C,6.6,6.28
1432,Student 45,Semester 1,COM101,Communication Skills,4,B,6.0,6.0
1433,Student 45,Semester 8,CSE694F,Multimedia Security,4,A-,7.75,6.85
1434,Student 45,Semester 6,CSE535,Mobile Computing,4,B-,7.6,6.51
1435,Student 45,Semester 2,HSS101*,Technology and Society,4,D,5.67,5.82
1436,Student 45,Semester 5,CSE345,Foundations of Computer Security,4,B-,6.6,6.28
1437,Student 45,Semester 8,HSS208*,Theory and Practice of Engineering Ethics,4,B-,7.75,6.85
1438,Student 45,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,B-,6.2,5.96
1439,Student 45,Semester 1,CSE101,Introduction to Programming,4,C,6.0,6.0
1440,Student 45,Semester 1,CSE111,Digital Circuits,4,C,6.0,6.0
1441,Student 45,Semester 2,CSE131-1*,System Management,2,B-,5.67,5.82
1442,Student 45,Semester 8,COM301,Technical Communication,4,B,7.75,6.85
1443,Student 45,Semester 3,MTH201,Probability and Statistics ,4,D,6.2,5.96
1444,Student 45,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,6.8,6.19
1445,Student 45,Semester 4,CSE202,Fundamentals of Database Systems,4,C,6.8,6.19
1446,Student 45,Semester 3,CSE231,Operating Systems ,4,B-,6.2,5.96
1447,Student 45,Semester 8,CSE330,Distributed Systems ,4,B-,7.75,6.85
1448,Student 45,Semester 7,ENT401,Entrepreneurship as a Career,2,B,8.38,6.74
1449,Student 45,Semester 5,CSE300,Software Engineering ,4,C,6.6,6.28
1450,Student 45,Semester 7,PHY301,Physics,4,A,8.38,6.74
1451,Student 45,Semester 6,HSS202*,Perspectives on Knowledge,4,A-,7.6,6.51
1452,Student 45,Semester 6,ENV301,The Earth System: An Environmental Science Perspective,4,B-,7.6,6.51
1453,Student 45,Semester 4,CSE232,Computer Networks,4,C-,6.8,6.19
1454,Student 45,Semester 6,ECO301,Introduction to Economic Analysis,4,B-,7.6,6.51
1455,Student 45,Semester 3,COM201,Critical Reading,4,C,6.2,5.96
1456,Student 46,Semester 2,CSE131-1*,System Management,2,C,,
1457,Student 46,Semester 1,COM101,Communication Skills,4,B,,
1458,Student 46,Semester 2,CSE112,Computer Organisation,4,D,,
1459,Student 46,Semester 1,CSE121,Discrete Mathematics,4,F,,
1460,Student 46,Semester 2,CSE122*,Theory of Computation,4,F,,
1461,Student 46,Semester 1,CSE111,Digital Circuits,4,D,,
1462,Student 46,Semester 1,CSE101,Introduction to Programming,4,C-,,
1463,Student 46,Semester 2,CSE102,Data Structures and Algorithms,4,F,,
1464,Student 46,Semester 2,HSS101*,Technology and Society,4,C-,,
1465,Student 47,Semester 7,CSE506,Data Mining,4,B-,8.11,7.79
1466,Student 47,Semester 1,CSE101,Introduction to Programming,4,C-,7.25,7.25
1467,Student 47,Semester 6,CSE342*,Pattern Recognition,4,B-,7.8,7.74
1468,Student 47,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A-,8.11,7.79
1469,Student 47,Semester 5,CSE300,Software Engineering ,4,C,7.2,7.72
1470,Student 47,Semester 6,CSE537,Embedded Systems,4,B,7.8,7.74
1471,Student 47,Semester 5,CSE340*,Image Analysis ,4,B,7.2,7.72
1472,Student 47,Semester 1,CSE121,Discrete Mathematics,4,B,7.25,7.25
1473,Student 47,Semester 5,CSE546,Applied Cryptography,4,C,7.2,7.72
1474,Student 47,Semester 8,PHY302,Semiconductors and Optics,4,B,7.5,7.76
1475,Student 47,Semester 6,CSE535,Mobile Computing,4,B-,7.8,7.74
1476,Student 47,Semester 5,CSE345,Foundations of Computer Security,4,B,7.2,7.72
1477,Student 47,Semester 2,HSS202*,Perspectives on Knowledge,4,B-,7.44,7.35
1478,Student 47,Semester 1,COM101,Communication Skills,4,A,7.25,7.25
1479,Student 47,Semester 5,FIN401,Foundations of Finance ,4,B,7.2,7.72
1480,Student 47,Semester 3,CSE201,Advanced Programming,4,B,8.2,7.67
1481,Student 47,Semester 8,COM301,Technical Communication,4,B-,7.5,7.76
1482,Student 47,Semester 8,CSE538*,Ad-hoc Wireless Networks,4,B,7.5,7.76
1483,Student 47,Semester 4,ESC202,Digital Communication,4,A,8.4,7.86
1484,Student 47,Semester 4,HSS204*,Introduction to Psychology,4,A,8.4,7.86
1485,Student 47,Semester 3,COM201,Critical Reading,4,B,8.2,7.67
1486,Student 47,Semester 8,CSE330,Distributed Systems ,4,B-,7.5,7.76
1487,Student 47,Semester 7,CSE501,Designing Human-Centered Systems,4,A-,8.11,7.79
1488,Student 47,Semester 4,CSE232,Computer Networks,4,C,8.4,7.86
1489,Student 47,Semester 3,CSE231,Operating Systems ,4,B,8.2,7.67
1490,Student 47,Semester 7,ECO301,Introduction to Economic Analysis,4,B,8.11,7.79
1491,Student 47,Semester 7,CSE343,Machine Learning,4,B,8.11,7.79
1492,Student 47,Semester 6,FIN402,Valuation and Portfolio Management,4,B,7.8,7.74
1493,Student 47,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.4,7.86
1494,Student 47,Semester 2,CSE131-1*,System Management,2,A-,7.44,7.35
1495,Student 47,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,8.4,7.86
1496,Student 47,Semester 3,MTH201,Probability and Statistics ,4,B,8.2,7.67
1497,Student 47,Semester 1,CSE111,Digital Circuits,4,C,7.25,7.25
1498,Student 47,Semester 6,HSS206*,Introduction to Film Studies,4,A-,7.8,7.74
1499,Student 47,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,A-,8.2,7.67
1500,Student 47,Semester 2,CSE122*,Theory of Computation,4,B-,7.44,7.35
1501,Student 47,Semester 2,CSE112,Computer Organisation,4,B,7.44,7.35
1502,Student 47,Semester 2,CSE102,Data Structures and Algorithms,4,B-,7.44,7.35
1503,Student 48,Semester 6,CSE538*,Ad-hoc Wireless Networks,4,B-,6.6,5.51
1504,Student 48,Semester 4,CSE232,Computer Networks,4,D,5.8,5.19
1505,Student 48,Semester 4,ESC202,Digital Communication,4,C,5.8,5.19
1506,Student 48,Semester 2,CSE131-1*,System Management,2,C,4.44,5.29
1507,Student 48,Semester 1,CSE111,Digital Circuits,4,C,6.25,6.25
1508,Student 48,Semester 6,ENV301,The Earth System: An Environmental Science Perspective,4,C,6.6,5.51
1509,Student 48,Semester 5,CSE546,Applied Cryptography,4,D,5.6,5.28
1510,Student 48,Semester 3,MTH201,Probability and Statistics ,4,D,4.4,4.96
1511,Student 48,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,5.8,5.19
1512,Student 48,Semester 7,PHY301,Physics,4,A-,8.0,5.82
1513,Student 48,Semester 5,CSE300,Software Engineering ,4,D,5.6,5.28
1514,Student 48,Semester 8,CSE694F,Multimedia Security,4,B-,7.0,5.95
1515,Student 48,Semester 3,CSE231,Operating Systems ,4,D,4.4,4.96
1516,Student 48,Semester 2,HSS101*,Technology and Society,4,D,4.44,5.29
1517,Student 48,Semester 2,CSE102,Data Structures and Algorithms,4,D,4.44,5.29
1518,Student 48,Semester 4,CSE202,Fundamentals of Database Systems,4,C,5.8,5.19
1519,Student 48,Semester 1,COM101,Communication Skills,4,B,6.25,6.25
1520,Student 48,Semester 4,HSS204*,Introduction to Psychology,4,B-,5.8,5.19
1521,Student 48,Semester 8,PHY302,Semiconductors and Optics,4,B,7.0,5.95
1522,Student 48,Semester 6,CSE535,Mobile Computing,4,C-,6.6,5.51
1523,Student 48,Semester 6,CSE606,Data Warehousing,4,B,6.6,5.51
1524,Student 48,Semester 5,CSE345,Foundations of Computer Security,4,B-,5.6,5.28
1525,Student 48,Semester 5,CSE521,Logic for Computer Science,4,C,5.6,5.28
1526,Student 48,Semester 7,CSE501,Designing Human-Centered Systems,4,B,8.0,5.82
1527,Student 48,Semester 1,CSE121,Discrete Mathematics,4,C,6.25,6.25
1528,Student 48,Semester 3,COM201,Critical Reading,4,D,4.4,4.96
1529,Student 48,Semester 8,CSE330,Distributed Systems ,4,B-,7.0,5.95
1530,Student 48,Semester 5,CSE506,Data Mining,4,B-,5.6,5.28
1531,Student 48,Semester 7,CSE648,Privacy and Security in Online Social Media,4,B,8.0,5.82
1532,Student 48,Semester 8,COM301,Technical Communication,4,C,7.0,5.95
1533,Student 48,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,C,4.4,4.96
1534,Student 48,Semester 6,HSS206*,Introduction to Film Studies,4,B-,6.6,5.51
1535,Student 48,Semester 3,CSE201,Advanced Programming,4,D,4.4,4.96
1536,Student 48,Semester 2,CSE112,Computer Organisation,4,C-,4.44,5.29
1537,Student 48,Semester 2,CSE122*,Theory of Computation,4,D,4.44,5.29
1538,Student 48,Semester 7,ECO301,Introduction to Economic Analysis,4,B-,8.0,5.82
1539,Student 48,Semester 1,CSE101,Introduction to Programming,4,C-,6.25,6.25
1540,Student 49,Semester 1,CSE121,Discrete Mathematics,4,B,9.0,9.0
1541,Student 49,Semester 3,CSE201,Advanced Programming,4,A-,9.0,8.96
1542,Student 49,Semester 2,CSE122*,Theory of Computation,4,A-,8.89,8.94
1543,Student 49,Semester 4,ESC202,Digital Communication,4,B,8.6,8.86
1544,Student 49,Semester 6,CSE645,Digital and Cyber Forensic,4,A,9.6,8.95
1545,Student 49,Semester 4,HSS204*,Introduction to Psychology,4,B,8.6,8.86
1546,Student 49,Semester 8,CSE330,Distributed Systems ,4,A,9.6,9.01
1547,Student 49,Semester 5,CSE521,Logic for Computer Science,4,B,8.67,8.82
1548,Student 49,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A,8.8,8.93
1549,Student 49,Semester 7,CSE398A-1,Independent Study,4,B,8.8,8.93
1550,Student 49,Semester 3,COM201,Critical Reading,4,A-,9.0,8.96
1551,Student 49,Semester 6,CSE399,Independent Project,4,B,9.6,8.95
1552,Student 49,Semester 4,CSE232,Computer Networks,4,A+,8.6,8.86
1553,Student 49,Semester 2,CSE112,Computer Organisation,4,B,8.89,8.94
1554,Student 49,Semester 8,HSS208*,Theory and Practice of Engineering Ethics,4,A,9.6,9.01
1555,Student 49,Semester 3,CSE231,Operating Systems ,4,A,9.0,8.96
1556,Student 49,Semester 7,CSE343,Machine Learning,4,B-,8.8,8.93
1557,Student 49,Semester 2,CSE102,Data Structures and Algorithms,4,B,8.89,8.94
1558,Student 49,Semester 4,CSE202,Fundamentals of Database Systems,4,A-,8.6,8.86
1559,Student 49,Semester 5,CSE300,Software Engineering ,4,A,8.67,8.82
1560,Student 49,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,8.6,8.86
1561,Student 49,Semester 1,CSE101,Introduction to Programming,4,A,9.0,9.0
1562,Student 49,Semester 8,CSE734,Advance Topics in Mobile Computing,4,A,9.6,9.01
1563,Student 49,Semester 6,HSS205*,Introduction to Sociology,4,A,9.6,8.95
1564,Student 49,Semester 7,CSE535,Mobile Computing,4,A,8.8,8.93
1565,Student 49,Semester 8,COM301,Technical Communication,4,A,9.6,9.01
1566,Student 49,Semester 7,CSE499,BTech Project,4,A-,8.8,8.93
1567,Student 49,Semester 3,MTH201,Probability and Statistics ,4,B-,9.0,8.96
1568,Student 49,Semester 1,CSE111,Digital Circuits,4,B,9.0,9.0
1569,Student 49,Semester 8,CSE499,BTech Project,4,B,9.6,9.01
1570,Student 49,Semester 2,CSE131-1*,System Management,2,A,8.89,8.94
1571,Student 49,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,A,9.0,8.96
1572,Student 49,Semester 6,CSE499,BTech Project,4,A,9.6,8.95
1573,Student 49,Semester 2,HSS101*,Technology and Society,4,A,8.89,8.94
1574,Student 49,Semester 5,CSE345,Foundations of Computer Security,4,A,8.67,8.82
1575,Student 49,Semester 5,CSE506,Data Mining,4,A,8.67,8.82
1576,Student 49,Semester 6,CSE539,Cellular Data Networks,4,A,9.6,8.95
1577,Student 49,Semester 1,COM101,Communication Skills,4,A,9.0,9.0
1578,Student 49,Semester 5,CSE546,Applied Cryptography,4,C-,8.67,8.82
1579,Student 49,Semester 7,CSE694D,Privacy in Location Based Services ,2,A,8.8,8.93
1580,Student 49,Semester 5,CSE507,Database System Implementation,4,A-,8.67,8.82
1581,Student 50,Semester 1,CSE111,Digital Circuits,4,A,10.0,10.0
1582,Student 50,Semester 1,COM101,Communication Skills,4,A,10.0,10.0
1583,Student 50,Semester 9,CSE507,Database System Implementation,4,A,10.0,9.42
1584,Student 50,Semester 4,CSE232,Computer Networks,4,B,8.2,9.03
1585,Student 50,Semester 6,CSE342*,Pattern Recognition,4,A+,9.67,9.29
1586,Student 50,Semester 1,CSE121,Discrete Mathematics,4,A,10.0,10.0
1587,Student 50,Semester 2,CSE131-1*,System Management,2,A,9.33,9.65
1588,Student 50,Semester 8,HSS206*,Introduction to Film Studies,4,B,9.6,9.33
1589,Student 50,Semester 3,CSE201,Advanced Programming,4,B,8.8,9.33
1590,Student 50,Semester 3,COM201,Critical Reading,4,B,8.8,9.33
1591,Student 50,Semester 8,CSE538*,Ad-hoc Wireless Networks,4,A,9.6,9.33
1592,Student 50,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,A+,8.8,9.33
1593,Student 50,Semester 8,CSE499,BTech Project,4,A,9.6,9.33
1594,Student 50,Semester 6,CSE535,Mobile Computing,4,A,9.67,9.29
1595,Student 50,Semester 6,CSE606,Data Warehousing,4,A,9.67,9.29
1596,Student 50,Semester 8,COM301,Technical Communication,4,A,9.6,9.33
1597,Student 50,Semester 2,CSE102,Data Structures and Algorithms,4,A-,9.33,9.65
1598,Student 50,Semester 9,CSE343,Machine Learning,4,A+,10.0,9.42
1599,Student 50,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.2,9.03
1600,Student 50,Semester 5,CSE546,Applied Cryptography,4,A,9.8,9.19
1601,Student 50,Semester 6,FIN402,Valuation and Portfolio Management,4,A-,9.67,9.29
1602,Student 50,Semester 5,CSE340*,Image Analysis ,4,A,9.8,9.19
1603,Student 50,Semester 3,CSE231,Operating Systems ,4,A,8.8,9.33
1604,Student 50,Semester 4,CSE222,Analysis and Design of Algorithms,4,A-,8.2,9.03
1605,Student 50,Semester 4,HSS204*,Introduction to Psychology,4,B,8.2,9.03
1606,Student 50,Semester 5,CSE300,Software Engineering ,4,A-,9.8,9.19
1607,Student 50,Semester 2,CSE112,Computer Organisation,4,A-,9.33,9.65
1608,Student 50,Semester 5,CSE506,Data Mining,4,A,9.8,9.19
1609,Student 50,Semester 9,CSE499,BTech Project,4,A,10.0,9.42
1610,Student 50,Semester 9,CSE398A-1,Independent Study,4,A,10.0,9.42
1611,Student 50,Semester 1,CSE101,Introduction to Programming,4,A,10.0,10.0
1612,Student 50,Semester 2,CSE122*,Theory of Computation,4,A-,9.33,9.65
1613,Student 50,Semester 8,CSE694F,Multimedia Security,4,A+,9.6,9.33
1614,Student 50,Semester 6,HSS205*,Introduction to Sociology,4,A,9.67,9.29
1615,Student 50,Semester 2,HSS201*,Research Methods,4,A,9.33,9.65
1616,Student 50,Semester 9,CSE539,Cellular Data Networks,4,A,10.0,9.42
1617,Student 50,Semester 4,ESC202,Digital Communication,4,B,8.2,9.03
1618,Student 50,Semester 6,CSE499,BTech Project,4,A-,9.67,9.29
1619,Student 50,Semester 5,FIN401,Foundations of Finance ,4,A,9.8,9.19
1620,Student 50,Semester 3,MTH201,Probability and Statistics ,4,B,8.8,9.33
1621,Student 51,Semester 7,CSE499,BTech Project,4,A-,9.2,8.69
1622,Student 51,Semester 1,COM101,Communication Skills,4,A,7.25,7.25
1623,Student 51,Semester 1,CSE101,Introduction to Programming,4,C,7.25,7.25
1624,Student 51,Semester 1,CSE121,Discrete Mathematics,4,C-,7.25,7.25
1625,Student 51,Semester 3,CSE201,Advanced Programming,4,A-,8.8,8.3
1626,Student 51,Semester 3,COM201,Critical Reading,4,A,8.8,8.3
1627,Student 51,Semester 3,CSE231,Operating Systems ,4,A-,8.8,8.3
1628,Student 51,Semester 3,MTH201,Probability and Statistics ,4,B,8.8,8.3
1629,Student 51,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,B,8.8,8.3
1630,Student 51,Semester 2,CSE112,Computer Organisation,4,B,8.67,8.0
1631,Student 51,Semester 2,CSE102,Data Structures and Algorithms,4,A-,8.67,8.0
1632,Student 51,Semester 2,CSE131-1*,System Management,2,B,8.67,8.0
1633,Student 51,Semester 2,CSE122*,Theory of Computation,4,B,8.67,8.0
1634,Student 51,Semester 2,HSS101*,Technology and Society,4,A,8.67,8.0
1635,Student 51,Semester 1,CSE111,Digital Circuits,4,B,7.25,7.25
1636,Student 51,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.8,8.43
1637,Student 51,Semester 4,CSE222,Analysis and Design of Algorithms,4,A-,8.8,8.43
1638,Student 51,Semester 4,CSE232,Computer Networks,4,A-,8.8,8.43
1639,Student 51,Semester 4,HSS204*,Introduction to Psychology,4,A,8.8,8.43
1640,Student 51,Semester 4,ESC202,Digital Communication,4,B,8.8,8.43
1641,Student 51,Semester 8,CSE531,Multiagent Systems,4,A-,9.0,8.73
1642,Student 51,Semester 5,FIN401,Foundations of Finance ,4,B-,8.6,8.47
1643,Student 51,Semester 5,CSE546,Applied Cryptography,4,A-,8.6,8.47
1644,Student 51,Semester 5,CSE340*,Image Analysis ,4,A-,8.6,8.47
1645,Student 51,Semester 5,CSE300,Software Engineering ,4,A,8.6,8.47
1646,Student 51,Semester 5,CSE506,Data Mining,4,B,8.6,8.47
1647,Student 51,Semester 8,BIO505*,Introduction to Computational Neuroscience,4,B-,9.0,8.73
1648,Student 51,Semester 6,CSE342*,Pattern Recognition,4,A-,9.2,8.6
1649,Student 51,Semester 6,CSE535,Mobile Computing,4,A,9.2,8.6
1650,Student 51,Semester 8,CSE330,Distributed Systems ,4,A-,9.0,8.73
1651,Student 51,Semester 6,FIN402,Valuation and Portfolio Management,4,A-,9.2,8.6
1652,Student 51,Semester 6,HSS206*,Introduction to Film Studies,4,A-,9.2,8.6
1653,Student 51,Semester 6,CSE524,Theory of Modern Cryptography,4,A-,9.2,8.6
1654,Student 51,Semester 8,ECO302,Applied Econometric Analysis,4,A-,9.0,8.73
1655,Student 51,Semester 8,CSE499,BTech Project,4,A,9.0,8.73
1656,Student 51,Semester 8,COM301,Technical Communication,4,A,9.0,8.73
1657,Student 51,Semester 7,PHY301,Physics,4,B,9.2,8.69
1658,Student 51,Semester 7,CSE343,Machine Learning,4,A,9.2,8.69
1659,Student 51,Semester 7,ECO301,Introduction to Economic Analysis,4,A-,9.2,8.69
1660,Student 51,Semester 7,CSE399,Independent Project,4,A,9.2,8.69
1661,Student 52,Semester 6,COM301,Technical Communication,4,A-,8.2,8.89
1662,Student 52,Semester 5,CSE345,Foundations of Computer Security,4,A-,8.4,9.04
1663,Student 52,Semester 6,CSE793A,Topics in Cryptanalysis,4,B,8.2,8.89
1664,Student 52,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,A,9.2,9.59
1665,Student 52,Semester 5,CSE546,Applied Cryptography,4,B-,8.4,9.04
1666,Student 52,Semester 1,COM101,Communication Skills,4,A,10.0,10.0
1667,Student 52,Semester 1,CSE121,Discrete Mathematics,4,A,10.0,10.0
1668,Student 52,Semester 7,CSE499B,BTech Project,6,C,7.82,8.72
1669,Student 52,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.2,9.22
1670,Student 52,Semester 5,CSE507,Database System Implementation,4,B,8.4,9.04
1671,Student 52,Semester 8,HSS208*,Theory and Practice of Engineering Ethics,4,B,8.18,8.65
1672,Student 52,Semester 5,CSE523,Randomised Algorithms,4,A-,8.4,9.04
1673,Student 52,Semester 2,CSE102,Data Structures and Algorithms,4,A,9.67,9.82
1674,Student 52,Semester 3,CSE231,Operating Systems ,4,B,9.2,9.59
1675,Student 52,Semester 4,CSE232,Computer Networks,4,A-,8.2,9.22
1676,Student 52,Semester 6,CSE535,Mobile Computing,4,C,8.2,8.89
1677,Student 52,Semester 6,CSE537,Embedded Systems,4,B,8.2,8.89
1678,Student 52,Semester 7,CSE340*,Image Analysis ,4,A-,7.82,8.72
1679,Student 52,Semester 7,CSE506,Data Mining,4,B-,7.82,8.72
1680,Student 52,Semester 6,CSE499,BTech Project,4,A,8.2,8.89
1681,Student 52,Semester 3,COM201,Critical Reading,4,A,9.2,9.59
1682,Student 52,Semester 3,CSE201,Advanced Programming,4,A-,9.2,9.59
1683,Student 52,Semester 2,CSE131-1*,System Management,2,A-,9.67,9.82
1684,Student 52,Semester 1,CSE101,Introduction to Programming,4,A,10.0,10.0
1685,Student 52,Semester 4,HSS204*,Introduction to Psychology,4,B,8.2,9.22
1686,Student 52,Semester 1,CSE111,Digital Circuits,4,A,10.0,10.0
1687,Student 52,Semester 4,ESC202,Digital Communication,4,B-,8.2,9.22
1688,Student 52,Semester 4,CSE222,Analysis and Design of Algorithms,4,A-,8.2,9.22
1689,Student 52,Semester 7,CSE300,Software Engineering ,4,B,7.82,8.72
1690,Student 52,Semester 3,MTH201,Probability and Statistics ,4,A-,9.2,9.59
1691,Student 52,Semester 2,CSE112,Computer Organisation,4,A,9.67,9.82
1692,Student 52,Semester 2,HSS201*,Research Methods,4,A,9.67,9.82
1693,Student 52,Semester 8,CSE531,Multiagent Systems,4,B,8.18,8.65
1694,Student 52,Semester 2,CSE122*,Theory of Computation,4,A-,9.67,9.82
1695,Student 52,Semester 5,CSE399,Independent Project,4,A-,8.4,9.04
1696,Student 52,Semester 7,CSE501,Designing Human-Centered Systems,4,A,7.82,8.72
1697,Student 52,Semester 8,COM333,Organisational Behavior,2,A,8.18,8.65
1698,Student 52,Semester 8,CSE499,BTech Project,4,A-,8.18,8.65
1699,Student 52,Semester 8,CSE398A-1,Independent Study,4,B,8.18,8.65
1700,Student 52,Semester 8,CSE440,Intelligent Systems 1,4,B-,8.18,8.65
1701,Student 53,Semester 2,HSS201*,Research Methods,4,A,8.33,8.53
1702,Student 53,Semester 2,CSE122*,Theory of Computation,4,B-,8.33,8.53
1703,Student 53,Semester 4,CSE202,Fundamentals of Database Systems,4,A,8.2,8.57
1704,Student 53,Semester 5,CSE506,Data Mining,4,A,9.27,8.73
1705,Student 53,Semester 8,CSE498,Undergraduate Research,4,B,9.33,8.83
1706,Student 53,Semester 1,CSE101,Introduction to Programming,4,A-,8.75,8.75
1707,Student 53,Semester 7,CSE535,Mobile Computing,4,B,8.7,8.78
1708,Student 53,Semester 1,CSE111,Digital Circuits,4,B-,8.75,8.75
1709,Student 53,Semester 3,CSE201,Advanced Programming,4,A-,9.0,8.7
1710,Student 53,Semester 6,COM301,Technical Communication,4,A-,9.09,8.8
1711,Student 53,Semester 2,CSE112,Computer Organisation,4,B,8.33,8.53
1712,Student 53,Semester 6,ECO301,Introduction to Economic Analysis,4,B,9.09,8.8
1713,Student 53,Semester 5,CSE300,Software Engineering ,4,B,9.27,8.73
1714,Student 53,Semester 5,CSE498,Undergraduate Research,4,A,9.27,8.73
1715,Student 53,Semester 3,CSE231,Operating Systems ,4,A,9.0,8.7
1716,Student 53,Semester 8,CSE499A,BTech Project,8,A,9.33,8.83
1717,Student 53,Semester 2,CSE102,Data Structures and Algorithms,4,B,8.33,8.53
1718,Student 53,Semester 6,CSE606,Data Warehousing,4,A,9.09,8.8
1719,Student 53,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,A-,8.7,8.78
1720,Student 53,Semester 5,CSE694C,Privacy and Security in Online Social Media,2,A,9.27,8.73
1721,Student 53,Semester 1,CSE121,Discrete Mathematics,4,A-,8.75,8.75
1722,Student 53,Semester 5,CSE345,Foundations of Computer Security,4,A-,9.27,8.73
1723,Student 53,Semester 6,FIN402,Valuation and Portfolio Management,4,B,9.09,8.8
1724,Student 53,Semester 3,MTH201,Probability and Statistics ,4,B-,9.0,8.7
1725,Student 53,Semester 5,FIN401,Foundations of Finance ,4,A-,9.27,8.73
1726,Student 53,Semester 7,CSE499A,BTech Project,8,A,8.7,8.78
1727,Student 53,Semester 6,CSE498,Undergraduate Research,4,A,9.09,8.8
1728,Student 53,Semester 3,MTH101,Linear Algebra and Advanced Calculus,4,A-,9.0,8.7
1729,Student 53,Semester 7,ECO303,Economics of Information and IT,4,B-,8.7,8.78
1730,Student 53,Semester 4,ESC202,Digital Communication,4,B,8.2,8.57
1731,Student 53,Semester 6,CSE607,Financial Data Analytics,2,A+,9.09,8.8
1732,Student 53,Semester 8,HSS999*,Distance Course in HSS,4,S,9.33,8.83
1733,Student 53,Semester 4,HSS204*,Introduction to Psychology,4,B,8.2,8.57
1734,Student 53,Semester 7,ENT401,Entrepreneurship as a Career,2,B,8.7,8.78
1735,Student 53,Semester 2,CSE131-1*,System Management,2,A-,8.33,8.53
1736,Student 53,Semester 4,CSE232,Computer Networks,4,B-,8.2,8.57
1737,Student 53,Semester 3,COM201,Critical Reading,4,A,9.0,8.7
